GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",4294,516,101,84,0,17,0,17,7,14,49,82,51,80,27,38,10,21,148,139,67,85,145,115,30,33,141,122,118,104,238,137,1087,362,339,183,264,132,514,181,287,149,499,148,143,100,29,35,0,17
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",3577,394,229,136,0,12,0,12,38,61,0,12,37,59,29,34,0,12,26,41,41,36,0,12,27,46,105,93,68,58,30,35,752,191,300,185,190,125,450,221,334,185,491,151,249,117,116,87,65,73
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",1407,176,37,26,0,12,0,12,0,12,0,12,0,12,0,12,12,21,0,12,0,12,15,23,0,12,27,41,16,26,100,78,208,113,12,13,51,38,221,100,108,86,425,144,117,78,0,12,58,54
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",4854,443,128,74,0,17,0,17,0,17,44,65,0,17,15,24,0,17,71,82,0,17,105,96,18,28,40,48,234,163,209,144,1038,272,106,86,129,78,787,249,459,184,958,237,380,126,107,80,26,29
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",6145,536,181,95,0,17,0,17,41,59,34,57,53,63,86,75,40,39,222,125,176,137,146,58,245,124,299,126,359,199,265,148,1549,308,346,147,216,112,589,168,231,104,679,283,301,150,48,61,39,55
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",2633,212,46,53,0,12,0,12,4,8,0,12,0,12,38,52,0,12,75,61,0,12,40,35,63,37,29,26,131,98,37,31,540,169,65,51,100,59,309,137,238,124,451,134,386,115,76,50,5,11
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",4365,348,102,70,0,17,0,17,0,17,0,17,13,21,15,24,66,104,0,17,15,24,105,79,108,116,106,97,71,76,166,99,909,229,168,136,218,90,470,168,291,131,1110,249,211,86,139,96,82,59
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",2726,215,25,28,0,12,0,12,0,12,0,12,8,13,19,37,19,21,79,92,77,97,124,107,42,44,132,130,0,12,99,69,550,159,100,55,73,47,395,175,99,83,619,222,137,76,102,64,27,45
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",3846,557,101,93,0,17,0,17,45,75,0,17,80,91,38,62,85,104,155,132,152,124,104,87,65,64,102,89,448,184,122,94,878,281,220,135,102,75,469,219,190,140,421,161,48,60,21,34,0,17
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",3664,308,75,58,0,17,0,17,0,17,22,32,3,6,75,93,114,86,98,75,39,57,81,50,63,54,61,45,124,85,238,120,830,200,154,85,136,76,407,152,152,72,454,147,414,139,47,33,77,48
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",3273,296,103,57,0,12,0,12,0,12,0,12,15,23,15,24,19,22,23,34,14,24,34,37,120,121,13,21,13,20,112,86,1178,232,18,19,120,51,333,125,145,60,721,167,248,101,12,17,17,19
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",4610,524,118,129,0,17,0,17,0,17,0,17,0,17,0,17,31,31,0,17,23,28,44,53,10,16,87,91,10,16,76,70,1288,270,158,136,31,44,760,246,444,197,982,226,380,179,130,112,38,37
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",5130,486,112,86,0,17,0,17,0,17,0,17,12,19,2,4,0,17,154,169,53,58,91,64,28,33,73,88,106,104,139,94,1029,234,33,51,497,221,573,226,447,163,1077,299,434,169,239,172,31,35
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",3013,284,42,35,0,12,0,12,0,12,0,12,0,12,12,18,12,19,49,54,0,12,58,48,60,52,38,46,22,25,115,70,758,213,44,34,97,55,104,57,346,180,790,156,424,138,25,32,17,21
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",1566,180,11,13,0,12,0,12,0,12,0,12,0,12,7,16,7,16,13,18,0,12,10,13,30,28,38,29,74,47,46,34,613,149,36,28,137,53,191,69,135,82,160,68,38,31,11,19,9,14
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",1872,170,89,48,0,12,0,12,0,12,0,12,18,19,9,13,12,13,5,7,7,10,12,18,13,22,15,18,24,18,31,27,395,97,46,39,87,46,201,60,176,76,488,149,158,61,47,33,39,26
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",2540,205,17,19,0,12,0,12,2,4,4,7,6,8,2,3,0,12,5,9,0,12,78,60,12,15,0,12,27,29,32,27,550,170,40,37,29,30,328,135,234,184,719,253,258,109,119,63,78,52
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",1181,107,19,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,18,31,0,12,9,14,1,2,0,12,286,86,15,15,43,37,179,63,104,52,409,96,66,35,28,33,0,12
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",2614,269,56,44,0,12,0,12,0,12,0,12,22,23,0,12,31,33,0,12,43,54,101,81,8,13,21,33,53,55,27,26,764,176,55,47,93,56,260,115,164,84,565,129,260,120,67,63,24,26
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",1875,128,40,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,0,12,35,38,22,23,9,13,16,25,31,27,289,105,57,38,94,54,285,113,115,48,470,147,242,86,57,36,107,117
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",1813,231,66,69,0,12,0,12,0,12,1,3,0,12,1,8,55,63,25,36,0,12,21,32,70,90,12,18,6,10,42,39,306,100,19,21,40,27,194,69,113,51,667,144,119,53,35,27,21,20
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",1626,162,1,2,0,12,0,12,0,12,0,12,4,7,1,2,5,7,4,7,17,18,1,2,0,12,15,22,0,12,19,18,335,146,12,15,69,32,266,93,144,83,320,83,332,88,66,35,15,14
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",1113,124,17,23,0,12,0,12,0,12,0,12,0,12,4,6,4,6,4,6,0,12,44,50,10,14,27,36,11,13,4,6,292,95,35,29,23,23,63,38,48,36,339,110,155,60,23,21,10,15
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",2711,305,75,48,0,12,0,12,0,12,32,50,0,12,0,12,21,28,28,30,0,12,20,23,55,41,22,27,44,33,69,55,635,182,39,35,165,80,293,116,199,68,654,207,295,111,38,30,27,41
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",1670,174,41,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,12,13,6,11,11,16,16,15,41,39,297,79,16,20,47,22,156,61,136,67,445,115,279,85,140,68,16,17
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",1440,146,31,49,0,12,0,12,0,12,0,12,8,13,18,21,36,44,8,12,0,12,0,12,5,8,14,16,9,13,32,28,345,95,28,32,119,59,165,75,91,44,263,81,121,45,90,37,57,42
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",806,109,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,14,22,6,10,12,14,25,27,165,55,9,14,54,35,69,36,71,51,200,57,126,54,32,23,5,7
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",1859,254,149,75,0,12,0,12,0,12,0,12,24,39,0,12,5,9,65,49,4,10,0,12,125,76,82,59,43,40,32,30,394,150,58,29,52,55,261,99,51,41,331,72,148,80,28,24,7,10
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",2682,245,69,56,0,12,0,12,0,12,0,12,0,12,28,44,0,12,42,37,39,47,9,14,128,99,19,29,0,12,32,27,710,215,9,14,89,58,289,128,233,108,580,181,330,116,46,40,30,31
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",3262,349,30,28,0,12,0,12,0,12,20,22,79,100,0,12,66,45,58,53,16,21,96,60,133,170,20,22,7,13,49,36,899,237,54,38,70,56,291,100,375,127,724,209,195,106,60,44,20,23
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",4020,388,183,85,0,12,0,12,0,12,0,12,15,33,41,30,47,56,183,139,84,87,73,48,188,111,70,64,73,61,79,59,1147,233,29,18,52,46,497,222,280,104,786,190,154,63,39,33,0,12
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",6834,617,301,125,0,17,0,17,0,17,37,45,34,48,47,48,56,47,280,181,0,17,135,100,563,273,335,153,68,62,193,94,2236,404,137,78,73,52,548,180,523,184,1021,290,238,116,9,18,0,17
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",1324,249,71,46,0,12,0,12,0,12,11,15,6,9,6,8,0,12,34,33,0,12,58,45,73,45,0,12,57,39,42,31,445,126,21,24,22,21,102,61,120,60,199,69,52,35,5,8,0,12
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",2104,245,22,32,0,12,0,12,0,12,25,39,12,20,27,41,13,21,118,120,10,11,46,44,53,52,32,41,0,12,27,24,697,178,46,42,23,19,185,99,135,74,460,157,142,76,31,33,0,12
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",4039,386,82,65,0,17,0,17,0,17,0,17,47,54,0,17,76,57,68,52,16,27,38,34,208,120,62,48,0,17,77,50,491,213,22,27,79,61,594,285,201,100,1270,318,568,172,92,64,48,53
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",1264,197,36,25,0,12,0,12,0,12,0,12,0,12,0,12,29,37,11,13,0,12,15,24,60,53,19,21,94,100,19,28,387,119,21,22,39,23,94,44,50,31,258,82,129,75,0,12,3,8
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",1566,186,50,39,0,12,0,12,14,19,21,22,10,17,0,12,0,12,74,49,20,23,33,28,10,11,23,31,23,22,13,17,496,158,27,24,18,22,227,91,157,55,298,107,46,30,3,6,3,7
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",1656,262,100,55,0,12,0,12,0,12,6,12,0,12,0,12,12,17,100,66,17,20,60,52,45,56,43,23,7,10,60,34,445,161,88,52,17,20,233,82,122,72,188,100,75,43,28,20,10,18
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",1898,224,42,41,0,12,0,12,0,12,0,12,0,12,0,12,83,45,150,63,11,17,9,13,66,63,67,61,13,16,10,10,436,132,16,16,45,41,112,65,242,99,438,119,122,66,29,35,7,11
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",2517,294,99,60,0,12,0,12,8,13,12,19,21,34,0,12,19,28,83,85,23,37,20,21,11,17,78,64,0,12,68,57,688,186,27,26,48,45,373,143,293,124,473,193,165,87,8,18,0,12
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",1456,244,93,66,0,12,0,12,0,12,0,12,0,12,0,12,5,9,45,41,6,8,21,34,38,37,71,70,0,12,33,39,251,96,20,32,54,31,145,65,158,80,362,129,126,62,22,21,6,9
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",1088,144,14,16,0,12,0,12,0,12,0,12,0,12,0,12,5,8,49,67,13,23,54,46,13,17,9,12,24,23,12,13,178,67,15,17,12,16,239,100,60,37,319,99,72,36,0,12,0,12
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",1111,214,19,30,0,12,0,12,0,12,6,9,6,10,0,12,0,12,33,27,0,12,9,15,0,12,13,11,31,24,7,10,245,86,11,14,76,67,222,124,66,39,241,75,83,55,43,33,0,12
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",1186,175,65,39,0,12,0,12,5,8,0,12,0,12,6,9,15,17,41,48,24,23,50,52,59,59,0,12,10,12,41,36,256,91,0,12,50,33,52,35,162,98,282,78,40,22,21,20,7,9
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",1290,241,74,64,0,12,0,12,0,12,0,12,28,44,5,8,0,12,22,23,6,10,8,15,10,15,126,127,6,10,24,20,269,91,12,13,58,53,171,75,65,64,289,136,40,25,57,30,20,24
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",2174,254,133,75,0,12,0,12,0,12,0,12,0,12,23,36,105,115,51,42,81,61,0,12,120,73,107,77,30,32,57,42,474,181,58,35,36,31,119,58,270,97,328,153,135,77,31,39,16,19
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",2222,247,85,65,0,12,0,12,0,12,0,12,0,12,0,12,50,55,94,59,0,12,14,17,66,56,81,65,5,7,22,28,548,194,36,27,76,50,239,80,79,50,508,142,275,103,40,34,4,6
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",3094,359,148,76,0,12,20,30,0,12,0,12,8,12,18,21,25,30,44,31,0,12,70,49,92,62,57,34,54,48,132,80,690,187,39,28,129,66,300,90,131,78,664,227,311,176,57,51,105,62
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",2745,225,102,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,31,27,29,36,30,38,36,62,66,0,12,30,34,836,228,23,21,78,66,353,123,244,128,494,138,251,83,59,49,68,57
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",7809,723,320,310,0,19,0,19,0,19,0,19,32,42,0,19,0,19,251,298,14,24,93,68,79,91,154,100,31,36,281,195,1804,367,234,169,368,202,1295,385,949,284,1184,362,441,159,238,227,41,51
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",4123,374,142,100,0,17,0,17,0,17,0,17,0,17,0,17,40,65,16,26,20,35,69,64,188,136,228,151,169,123,72,56,947,207,296,142,133,84,750,223,252,137,632,260,94,66,75,79,0,17
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",2292,270,46,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,50,51,51,0,12,0,12,39,45,9,15,78,43,421,131,63,98,108,69,244,133,177,101,656,171,277,96,39,33,32,36
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",2410,157,32,34,9,14,0,12,11,17,0,12,69,75,10,17,0,12,10,16,11,17,36,56,11,19,54,85,0,12,44,33,359,134,0,12,11,17,305,115,208,89,662,132,417,144,102,55,49,46
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",2176,331,35,36,0,12,0,12,0,12,0,12,3,7,4,7,22,35,48,65,0,12,15,16,35,43,90,74,28,38,58,43,545,184,76,52,66,52,313,112,209,62,447,160,128,59,30,34,24,22
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",1080,163,46,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,28,28,42,26,30,29,30,20,20,18,20,59,45,201,87,63,46,59,46,93,50,58,41,266,115,49,28,29,40,15,17
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",1640,242,50,69,0,12,0,12,0,12,0,12,0,12,0,12,12,14,18,19,35,36,11,18,25,31,11,13,10,16,54,46,296,83,77,59,18,17,140,80,197,70,505,136,138,71,33,34,10,14
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",2275,173,26,39,0,12,0,12,11,17,0,12,0,12,0,12,0,12,29,45,11,17,29,39,0,12,21,21,0,12,11,17,236,98,10,17,44,36,147,76,192,98,730,141,501,129,194,77,83,48
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",60,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,26,4,7,0,12,10,12,0,12,24,27,0,12,0,12,0,12
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",2351,209,50,57,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,16,27,0,12,9,15,17,28,42,37,322,108,24,24,29,22,211,95,218,129,827,156,457,131,104,48,13,15
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",2770,212,17,19,0,12,0,12,0,12,0,12,0,12,13,28,0,12,0,12,17,28,13,20,16,25,11,18,0,12,71,53,551,163,61,47,106,56,419,120,199,94,625,145,521,140,106,62,24,30
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",3170,185,28,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,74,0,12,50,68,24,30,21,32,0,12,58,92,471,125,89,70,90,55,461,184,108,70,989,226,582,130,88,48,48,33
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",2856,289,39,42,0,12,0,12,0,12,0,12,23,25,0,12,7,13,11,17,15,17,0,12,40,44,29,46,13,19,17,21,725,213,59,44,111,57,314,95,311,125,788,190,320,100,4,9,30,36
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",2673,241,126,98,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,15,16,0,12,40,36,12,16,19,17,53,33,413,115,77,56,44,31,290,98,136,74,954,180,410,156,34,26,40,38
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",964,102,59,73,0,12,0,12,0,12,1,4,0,12,0,12,25,20,0,12,5,8,2,4,32,28,0,12,17,27,23,28,104,48,31,28,30,23,122,42,52,38,248,60,151,49,39,28,23,30
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",2471,291,96,59,0,12,0,12,9,15,0,12,59,53,0,12,77,63,103,57,0,12,46,75,31,35,0,12,9,15,85,51,372,140,0,12,53,44,244,113,324,170,460,121,337,120,142,71,24,25
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",6585,403,58,65,0,17,0,17,0,17,0,17,0,17,0,17,49,48,40,44,0,17,0,17,124,124,46,60,93,74,93,63,1314,307,144,76,232,100,873,300,641,188,1972,386,728,234,119,78,59,49
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",4625,309,39,40,0,17,0,17,0,17,0,17,33,36,0,17,16,26,147,151,0,17,0,17,92,148,23,37,32,36,74,67,1065,265,48,43,226,108,540,209,286,111,1163,261,696,230,96,77,49,36
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",4588,391,53,49,0,17,0,17,0,17,0,17,0,17,48,61,56,69,13,21,63,74,44,61,39,42,60,55,56,65,37,35,953,220,83,57,141,88,664,163,376,180,1318,281,394,174,139,113,51,66
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",2976,309,120,75,0,12,0,12,0,12,0,12,0,12,19,28,16,19,28,33,0,12,71,72,52,70,18,20,7,10,39,38,790,216,44,56,78,51,318,107,199,97,627,186,374,136,104,66,72,61
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",18,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,21,0,12,10,23,0,12,0,12
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",1315,147,21,22,0,12,0,12,0,12,0,12,0,12,0,12,22,24,0,12,0,12,62,63,21,22,4,9,5,10,25,22,290,68,3,6,27,20,106,57,71,40,358,82,204,73,37,31,59,50
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",1819,163,53,32,8,12,0,12,0,12,0,12,0,12,29,36,0,12,42,30,0,12,28,30,0,12,33,32,12,14,83,51,413,140,51,32,91,41,212,78,98,48,458,142,158,61,34,22,16,17
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",703,64,6,9,0,12,0,12,0,12,0,12,0,12,1,2,7,21,6,9,0,12,11,17,0,12,1,3,0,12,20,21,126,64,16,22,14,15,28,26,78,52,230,64,120,41,25,20,14,22
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",1956,159,46,26,0,12,0,12,0,12,0,12,12,17,0,12,0,12,10,17,0,12,11,15,76,71,14,14,10,12,30,22,330,85,25,21,40,33,249,83,176,75,597,136,236,75,70,41,24,29
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",3285,271,33,35,0,12,0,12,0,12,0,12,0,12,11,17,24,29,95,61,11,15,19,24,81,76,84,57,43,29,183,69,728,168,32,31,70,41,350,140,293,126,652,150,440,125,76,55,60,44
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",2605,220,102,64,0,12,0,12,0,12,13,21,11,16,6,10,26,24,50,30,30,42,0,12,23,33,20,22,45,61,54,40,568,146,11,17,62,45,300,109,142,73,627,198,374,142,86,56,55,33
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",1646,186,63,49,0,12,5,9,0,12,0,12,5,8,0,12,8,12,68,72,11,14,0,12,15,17,12,13,5,8,114,100,265,100,32,30,36,29,245,68,78,41,437,95,183,75,59,59,5,10
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",2381,181,44,48,0,12,0,12,0,12,0,12,54,56,44,53,0,12,15,20,23,36,0,12,34,43,27,45,0,12,37,34,456,113,54,58,60,39,143,58,196,84,618,181,459,125,26,32,91,59
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",1975,251,19,18,0,12,0,12,0,12,13,25,7,11,16,29,20,32,15,22,20,23,33,51,6,14,1,2,12,21,53,37,524,154,52,48,77,58,391,118,59,50,343,157,209,67,62,65,43,40
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",1146,128,19,21,0,12,0,12,0,12,0,12,0,12,0,12,4,7,5,8,24,28,22,29,0,12,12,14,3,7,24,24,508,106,12,13,10,14,93,64,69,39,165,76,130,51,22,20,24,32
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",1923,247,59,42,0,12,0,12,0,12,17,19,3,6,0,12,6,11,19,16,6,9,26,31,91,56,25,25,5,7,15,13,394,114,50,35,89,63,229,89,213,76,565,168,88,50,4,12,19,19
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",2238,248,69,49,0,12,0,12,0,12,8,13,37,36,0,12,9,17,52,44,0,12,38,24,111,84,5,8,22,32,75,34,431,126,43,36,131,73,354,123,185,86,324,109,274,182,36,32,34,39
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",2255,298,54,55,0,12,0,12,0,12,0,12,9,19,20,19,74,64,58,59,59,45,101,75,33,30,63,69,68,54,14,21,604,214,39,39,46,41,225,121,188,116,291,144,207,99,37,32,65,63
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",2565,257,63,63,0,12,0,12,0,12,0,12,0,12,10,16,8,13,3,16,0,12,89,79,0,12,12,20,36,44,43,37,519,140,76,57,57,54,426,146,168,79,740,176,180,78,65,48,70,60
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",2530,212,57,50,0,12,0,12,0,12,0,12,17,28,0,12,34,49,20,18,0,12,14,15,7,12,36,42,0,12,0,12,445,133,30,34,34,30,335,111,181,73,722,185,456,124,78,48,64,49
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",3253,241,19,21,0,12,0,12,0,12,0,12,0,12,0,12,74,83,68,81,16,24,46,45,0,12,0,12,0,12,43,33,657,193,26,27,82,49,352,115,368,167,959,207,430,116,44,35,69,49
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",1873,212,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,11,17,0,12,20,23,276,122,0,12,91,60,108,57,116,77,722,148,231,102,234,83,43,34
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",2138,175,0,12,0,12,0,12,0,12,0,12,21,29,0,12,0,12,55,42,0,12,0,12,10,16,7,11,4,8,32,30,306,90,11,14,40,43,339,115,163,60,556,163,418,129,139,71,37,36
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",2434,207,49,38,0,12,0,12,0,12,0,12,8,17,0,12,16,18,23,28,8,14,55,29,25,27,7,12,66,59,9,15,384,115,20,22,28,33,393,120,127,62,717,140,327,92,92,53,80,53
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",4916,350,79,69,0,17,0,17,0,17,0,17,0,17,0,17,28,32,30,47,30,46,16,25,34,53,50,54,14,22,125,81,869,264,110,70,247,178,549,172,324,190,1425,284,661,180,254,120,71,55
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",4063,312,92,81,0,17,1,2,0,17,0,17,0,17,13,20,1,2,51,80,0,17,100,91,45,61,16,24,0,17,132,79,576,179,164,110,74,52,352,174,62,50,1535,439,606,197,127,84,116,76
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",2055,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,8,12,0,12,0,12,16,18,16,18,258,111,0,12,162,55,403,95,52,37,517,93,403,88,180,61,29,23
